iata,a_m2,a_mA,a_mD,a_s2,a_sA,a_sD,a_d2,a_dA,a_dD,a_i2,a_iA,a_iD,p_m2,p_mA,p_mD,p_s2,p_sA,p_sD,p_d2,p_dA,p_dD,p_i2,p_iA,p_iD,ndays
ALG,83004.00000000032,41408.9999999999,41594.99999999996,12400819.000000164,6186949.000000036,6213870.000000057,2963714.99999998,1476480.0,1487234.9999999974,9437103.999999868,4710469.000000011,4726635.0000000205,25.698522917832378,13.003571428571428,14.196275946275945,3914.308513566341,2014.0828808446456,2480.2407479985754,1435.3758332116968,670.3502657473246,991.3758332116968,3481.7370023480908,1930.0828808446456,2279.044694655783,365
INC,74730.00000000013,37352.00000000023,37377.999999999935,12235038.000000035,6114688.999999976,6120348.999999988,12179144.000000028,6086741.999999979,6092401.999999993,55893.99999999998,27947.0,27946.999999999993,28.399311799311796,18.52840354090354,17.902777777777775,4761.55843045843,3053.907951770452,2990.7315628815627,4761.55843045843,3053.907951770452,2990.7315628815627,397.5,397.5,302.0,365
SJW,82885.00000000061,41437.99999999999,41446.99999999997,14346706.999999944,7171022.000000019,7175684.999999993,14153364.999999946,7074345.000000022,7079019.99999999,193342.00000000003,96677.00000000003,96664.99999999993,25.964754689754688,14.707142857142857,17.46904761904762,4650.441955266955,2721.965079365079,3236.7785714285715,4467.441955266955,2721.965079365079,3053.7785714285715,363.9166666666665,261.0,363.9166666666665,365
AMM,75909.00000000042,37940.00000000001,37968.999999999825,12893247.000000106,6443051.999999979,6450195.000000072,196697.9999999995,98399.0000000001,98298.99999999984,12696549.00000006,6344652.999999989,6351896.000000078,22.293615012438543,17.882737486753133,18.699962088357175,3431.4181308887187,2880.9144429334438,2902.7030210543144,190.01169590643275,190.01169590643275,190.01169590643275,3431.4181308887187,2798.5249692492334,2758.4530210543144,365
SNA,101638.9999999999,50814.99999999976,50823.99999999965,13960631.000000117,6980128.00000002,6980503.000000008,13571171.00000008,6785398.000000025,6785773.00000001,389459.9999999978,194730.0000000004,194729.99999999913,34.97888379594262,21.21897370603253,20.267605433781906,4726.611180936052,2909.003611029493,2764.12731444412,4557.611180936052,2739.6321824580646,2764.12731444412,531.02036199095,346.89487179487173,338.1315535214849,365
CEB,100681.0000000004,50663.00000000029,50017.99999999988,14856945.999999933,7535317.00000001,7321628.999999959,11037245.99999999,5526160.000000026,5511086.000000006,3819699.999999973,2009157.0000000037,1810542.9999999974,27.904795204795207,16.6,19.471944721944716,4299.364750527251,2638.9799062049065,2985.5392218892216,3520.7280053280056,2312.244444444444,2700.891785991786,2478.5342657342662,1494.4555555555557,2036.3782883782883,365
CTA,75039.00000000012,37511.00000000007,37527.99999999958,13806300.999999963,6901852.000000007,6904448.999999973,8275683.000000027,4137673.000000025,4138010.000000009,5530618.00000003,2764179.0000000033,2766438.9999999935,21.34742904154669,13.055522255522256,12.22723550958845,4077.9833333333336,2452.9425463425464,2267.471001221001,2466.2083333333335,1473.75,1805.413703943116,2834.6923076923076,1485.9999999999998,1885.0,365
LYS,87217.00000000038,43612.00000000007,43605.000000000175,13193581.999999957,6597314.000000018,6596267.999999983,2906442.9999999874,1453272.000000005,1453171.0000000014,10287138.999999981,5144042.000000027,5143096.999999964,29.18045035949912,15.979666575254809,16.976190476190474,4164.161962052285,2337.3831867057675,2315.509730848861,1805.2975845410629,1073.3333333333333,1238.0091503267975,3455.8435346015995,2054.12527436721,2164.143989523022,365
PIT,102868.99999999984,51433.99999999983,51435.0,12753963.999999821,6376983.000000014,6376981.000000085,12477873.999999797,6238959.000000055,6238915.0000001,276089.9999999999,138024.0000000003,138065.99999999846,33.94267301326124,19.165757771640127,23.87866402436157,4046.9652001593176,2719.1430807578818,3212.4508534523593,3958.2985334926507,2719.1430807578818,3212.4508534523593,451.9643134643136,451.9643134643136,287.49999999999994,365
VCE,78076.99999999981,39029.99999999993,39046.99999999997,13992009.99999997,6994628.999999993,6997380.999999991,2641030.999999997,1320435.9999999977,1320594.9999999993,11350979.000000045,5674193.000000011,5676786.000000003,26.979458188869952,14.341398862575328,15.06173179092905,4826.988501041442,2864.9543656343662,2681.471616561898,1342.0,990.0,944.0,4187.45293304895,2465.9543656343662,2485.8995159089277,365
VKO,75190.99999999996,37599.999999999665,37591.00000000047,12434405.999999946,6217917.999999997,6216487.999999915,4295419.000000031,2147476.000000004,2147942.9999999893,8138987.000000063,4070442.000000009,4068545.0000000023,20.12841215252081,14.258239967917387,11.77600927460675,3660.9303999905014,2301.146753246753,2036.844413575483,1894.6089511374144,1479.6301476301476,1278.3992595639654,3069.2969689054576,1783.1071157038896,1642.8955703040592,365
WUX,77743.99999999984,38864.00000000006,38879.99999999998,13155175.000000054,6576094.999999961,6579079.9999999795,12155499.999999996,6076297.000000016,6079202.999999978,999674.9999999979,499797.99999999994,499876.99999999936,24.334448884448882,17.552580752580752,19.234325396825398,4091.0782439782442,2994.9701576201574,3222.1920634920634,3768.7675935175926,2682.098362748362,3222.1920634920634,694.3811965811967,539.6153846153845,558.8555555555555,365
CLE,92880.9999999997,46443.00000000035,46437.99999999971,12912018.000000013,6456385.000000019,6455632.999999987,12462856.000000026,6231626.000000023,6231230.000000005,449161.9999999994,224759.0000000004,224403.00000000017,27.019312907279748,19.067092417386537,22.629813185103917,3878.4082384697226,2648.533684629389,3134.9921709662885,3694.408238469722,2648.533684629389,3134.9921709662885,624.0571428571429,624.0571428571429,467.1043270455035,365
COK,72402.0000000004,36175.00000000002,36226.9999999998,13370245.999999959,6680160.999999959,6690084.999999985,7158998.00000006,3574832.999999972,3584165.0000000154,6211247.999999936,3105328.000000002,3105919.9999999725,20.078205128205127,14.128205128205128,12.402347652347654,3761.6610389610387,2648.251282051282,2398.9166666666665,2289.840093240093,1509.654761904762,1457.8,2231.49010989011,1338.0437062937062,1189.666666666667,365
IND,104661.00000000052,52335.00000000004,52325.99999999999,13584850.000000004,6793086.000000027,6791764.000000035,13478511.999999993,6739597.000000037,6738915.0000000335,106337.99999999987,53489.00000000008,52848.99999999987,34.34411340293693,19.012739548033665,23.123774106675683,5042.642254477549,2836.0262743792155,3222.759658176497,4858.642254477549,2773.1343852226205,3222.759658176497,422.5,348.7777777777778,422.5,365
PNQ,70271.00000000006,35138.00000000001,35132.99999999977,12984940.99999995,6492827.000000005,6492113.999999993,12527377.999999968,6264292.0,6263086.00000001,457563.0000000009,228534.99999999985,229027.99999999994,15.997863247863247,10.82008547008547,11.392857142857142,3206.963911088911,2082.308547008547,2245.8,3180.7258158508157,2082.308547008547,2245.8,389.7857142857142,389.7857142857142,251.99999999999997,365
PUJ,66948.99999999959,33573.0000000001,33375.9999999999,12802250.999999873,6430492.000000043,6371759.000000018,0.0,0.0,0.0,12802250.999999873,6430492.000000043,6371759.000000018,37.75324317107173,24.12143025537135,20.79530852870511,7097.4742070726625,4385.821173625346,4140.050938256346,0.0,0.0,0.0,7097.4742070726625,4385.821173625346,4140.050938256346,365
SJC,99272.00000000051,49634.99999999982,49637.00000000013,14214464.999999942,7107068.000000015,7107396.99999996,13497184.99999999,6748712.999999966,6748471.9999999665,717279.9999999917,358355.0000000016,358924.9999999983,30.9149808688044,23.65445012503836,19.234367527896936,4562.455980751274,3469.856974398151,3028.927521236933,4344.325638870932,3469.856974398151,3028.927521236933,1007.0,759.4691430433363,531.4746031746033,365
KTM,121238.9999999991,60588.00000000037,60651.00000000038,12175246.00000011,6076784.999999988,6098460.999999937,5866500.000000012,2933551.0000000135,2932948.999999998,6308745.999999958,3143234.0000000247,3165512.0000000326,34.503263403263404,21.764002664002664,19.546092796092793,3641.6413586413582,2423.25347985348,2199.8739704739705,1786.5,1014.125,1150.5,2633.953846153846,1527.6590909090908,2198.0274725274726,365
VLC,78560.99999999939,39328.999999999985,39232.00000000004,13481332.99999988,6745880.9999999935,6735451.999999974,3583049.9999999986,1796708.000000001,1786342.0000000019,9898283.000000041,4949172.999999997,4949110.0000000335,25.8034188034188,15.305802968960862,13.083333333333334,4544.303418803419,2610.0742240215927,2244.4851162619707,1656.0,925.0,1125.0,3924.9839572192514,2223.1794871794873,2068.0,365
ADB,74481.00000000067,37234.00000000029,37247.000000000065,14261243.000000045,7130088.000000027,7131155.00000004,8408388.00000003,4204797.999999963,4203589.999999985,5852854.999999917,2925290.000000004,2927564.999999992,21.201705605168605,14.124746221520416,14.074303405572754,4036.0205842544556,2713.5770358673585,2715.6433436532507,3585.35,2367.290384615385,1962.9933177933178,2721.965034965035,2256.4266374148724,1904.6294834198056,365
NGO,87911.00000000009,43956.00000000026,43955.00000000026,14833323.999999993,7416960.000000012,7416364.000000078,7937417.999999991,3968877.0000000033,3968540.9999999865,6895906.000000095,3448082.999999989,3447822.999999999,26.308880008880006,17.237667887667886,17.270039682539682,4102.943495393496,2852.135714285714,2933.7607142857146,2593.533333333333,1587.2666666666664,2084.083333333333,2671.149358974359,1787.9107142857142,2145.571561771562,365
TIA,64205.00000000029,32109.000000000062,32095.999999999898,13061968.000000026,6531172.000000013,6530795.999999979,0.0,0.0,0.0,13061968.000000026,6531172.000000013,6530795.999999979,20.02284033560331,12.75,12.047702912792428,4127.163634728992,2377.5,2677.2328182142764,0.0,0.0,0.0,4127.163634728992,2377.5,2677.2328182142764,365
RAK,65082.0,32511.000000000135,32570.999999999935,11848560.000000058,5919068.00000001,5929492.000000002,607939.0000000028,302820.99999999884,305117.99999999953,11240621.000000084,5616247.000000008,5624374.0000000065,20.567813692463062,11.499375475181926,10.547273225785723,3805.151895867885,2146.557134894091,1937.1848484848483,756.0,567.0,567.0,3534.709653092006,2128.75,1905.3848484848484,365
ACE,65869.00000000017,32962.00000000015,32906.999999999774,9728186.99999992,4868883.000000036,4859303.999999987,3466618.000000012,1734444.0000000012,1732174.0000000072,6261569.000000008,3134439.000000006,3127129.9999999865,23.498999875660218,13.282938124494102,12.149878808969381,3873.4391635667725,2288.5031674208144,1994.408213551005,1607.8461538461538,759.0,1025.4615384615386,3351.3417775035423,2029.5031674208144,1716.2499999999998,365
GLA,63808.99999999963,31900.000000000113,31909.000000000233,9423136.999999985,4710732.000000005,4712405.000000008,4278742.999999974,2139233.999999999,2139508.999999999,5144394.000000045,2571498.0000000047,2572895.999999976,21.446336669866085,12.404012654012654,13.919824662636724,3423.7279411764703,1803.75,2326.3843577919665,1725.6511312217194,1016.0,1072.110288404406,2688.848356629666,1620.0,1824.5459736342088,365
LOS,68505.00000000017,34409.00000000029,34096.00000000038,9490735.99999996,4768009.000000005,4722726.999999996,5286608.99999997,2650440.000000022,2636168.9999999935,4204127.000000005,2117569.0000000014,2086558.0000000119,25.992120819315033,16.714023738940913,17.813959680802352,3651.9568509124256,2391.126732404887,2302.495139985462,2344.744612330929,1733.094670349296,1985.4247587537911,1989.292459433974,1109.7233626588466,1792.2347005724616,365
BEG,77598.00000000102,38798.99999999996,38799.00000000031,10746591.000000004,5373214.000000046,5373376.999999959,45143.999999999985,22680.000000000004,22464.000000000004,10701447.000000011,5350534.000000044,5350912.999999965,40.92790530903646,27.854400080206528,32.48860436158822,5505.619702861802,3378.0269663132563,4228.177626137303,147.2,144.0,147.2,5505.619702861802,3378.0269663132563,4228.177626137303,365
CGN,65274.99999999996,32657.000000000015,32618.00000000021,11685960.99999998,5846510.000000001,5839450.999999964,1085017.9999999965,542498.9999999995,542519.0000000007,10600943.000000067,5304011.000000001,5296931.999999981,21.727949175008,13.516771189405459,13.896478883435403,3722.7222267928146,2486.5403926139224,2433.156675208849,794.5705128205129,467.1538461538462,455.5,3287.786896110426,2486.5403926139224,2175.9094794094794,365
HRG,43796.00000000012,21876.999999999967,21918.999999999996,8066635.000000002,4030132.000000015,4036503.0000000196,736843.0000000043,368821.99999999907,368021.00000000186,7329792.000000005,3661309.9999999837,3668482.000000001,16.434421134421136,8.6516601677892,9.261904761904763,3006.9934284016636,1690.804298642534,1851.0073172905525,517.2,300.4692082111437,364.28846153846155,3006.9934284016636,1690.804298642534,1851.0073172905525,365
YNT,66536.00000000035,33270.00000000023,33266.00000000003,10645981.999999978,5323097.999999991,5322883.999999992,10044587.999999966,5021540.999999978,5023047.000000003,601393.9999999973,301557.0000000002,299837.00000000023,20.40681818181818,12.92024642024642,13.866396103896104,3388.502156177156,2133.828416028416,2302.6277777777777,3202.1855089355086,1976.828416028416,2302.6277777777777,537.5692307692308,471.0000000000001,404.14102564102586,365
LJG,62064.000000000015,31033.99999999989,31030.0,9981879.999999968,5005088.000000037,4976791.999999983,9839780.999999976,4933502.000000033,4906278.999999973,142099.00000000003,71586.00000000001,70513.00000000012,22.364357864357867,13.226046176046177,13.912698412698413,3632.835064935065,2172.622005772006,2285.655377955378,3632.835064935065,2172.622005772006,2285.655377955378,434.9000000000001,434.9000000000001,404.99047619047633,365
TAS,61593.00000000003,30737.000000000146,30856.000000000065,11054925.999999942,5514697.999999988,5540228.000000054,1508668.0000000007,751998.0000000007,756670.0000000005,9546257.999999946,4762700.000000015,4783558.00000005,15.793650793650793,11.0,11.50218253968254,2953.5037185037186,2272.300865800866,2271.140873015873,803.9499999999999,803.9499999999999,780.6,2808.3393939393936,2272.300865800866,1915.4248973248973,365
CTG,51670.99999999984,25608.99999999996,26062.000000000065,9272696.000000084,4567847.0000000205,4704848.999999978,7267467.999999885,3654485.999999997,3612982.000000005,2005227.9999999953,913361.0000000077,1091866.9999999972,16.825464052153272,10.092477325618157,9.480420415904286,3012.0417479332746,1811.8467244330623,1804.2276674937966,2880.617740682257,1539.1874201067749,1341.430320575482,1633.5558886822644,982.9274961597542,1072.1678795587713,365
ADL,71147.00000000025,35739.00000000005,35408.00000000033,10745167.00000001,5403532.999999993,5341633.999999984,9349800.999999914,4705580.999999978,4644219.999999978,1395365.999999986,697952.0000000003,697414.0000000002,23.134156929934917,13.639086730263198,15.188609429785899,3308.118093639441,1925.5889140271493,2311.964345458463,2957.397954333249,1755.5889140271493,2077.584858278976,1010.1277056277056,852.8299120234607,723.0662393162396,365
CMH,96642.99999999948,48321.00000000035,48321.999999999935,11778653.000000047,5889178.999999955,5889474.000000022,11689583.000000052,5844515.999999961,5845067.000000015,89069.9999999996,44663.00000000003,44406.99999999994,29.03396942926355,20.849999999999998,22.6547619047619,3948.9230932466226,2668.2279761904765,2859.1130952380954,3948.9230932466226,2668.2279761904765,2859.1130952380954,251.0,240.0,240.0,365
OVB,74516.00000000025,37263.00000000011,37253.00000000006,9923366.999999972,4961227.99999997,4962138.999999983,7790727.999999944,3897118.9999999763,3893608.999999994,2132638.999999988,1064108.999999999,1068530.0000000016,19.297023809523807,14.599404761904761,13.07595598845599,2900.390254190254,2204.9957153957153,2237.339411976912,2481.297946497946,2028.9957153957153,1731.6828463203465,1118.7142857142858,908.0,770.0,365
NBO,83666.9999999995,41720.0000000001,41947.00000000028,11234388.000000048,5596155.999999968,5638232.000000021,2311945.9999999935,1155995.0000000065,1155951.0000000042,8922442.0000001,4440160.999999985,4482281.000000032,23.48205364999565,13.580229311248987,18.812698811285973,3344.1260030818853,2097.539508333337,2553.7789192132145,889.0819424196777,538.0119047619048,529.5714285714286,3229.3760030818853,1927.8926773572016,2460.739288041707,365
REC,70560.00000000006,35260.00000000002,35300.000000000204,11430438.000000095,5711815.000000006,5718623.0000000065,10853460.000000108,5423481.000000024,5429979.00000001,576977.9999999998,288333.999999999,288644.0000000005,20.431012472892267,15.125,14.461904761904762,3216.944354452027,2322.866666666667,2412.8916666666664,3216.944354452027,2322.866666666667,2071.9547619047617,691.4888888888888,691.4888888888888,582.4166666666663,365
CVG,90211.99999999993,45105.00000000044,45107.000000000015,11158677.999999959,5579229.999999973,5579447.9999999795,10768067.999999994,5383924.999999987,5384142.999999963,390609.99999999994,195305.00000000015,195304.99999999892,27.036389874460163,16.612416994769934,24.16995318407083,3691.6101536218284,2236.0742094506795,3271.418586642116,3409.610153621828,2236.0742094506795,3271.418586642116,646.2188034188035,592.1538461538462,472.0,365
IBZ,63684.00000000037,31738.99999999994,31944.9999999998,10317670.00000013,5147535.999999963,5170133.999999944,4521631.999999982,2256391.9999999995,2265239.999999998,5796037.999999994,2891144.000000007,2904894.0000000037,23.125,11.834768740031896,12.125,3841.555242243055,2114.7036566103884,2154.097177726926,1951.4581939799332,1158.7384615384615,1036.6956807897984,2978.5,1743.25,1718.7333333333333,365
PMO,60259.00000000021,30104.000000000047,30155.00000000013,10438823.999999892,5214955.000000015,5223868.999999987,6977378.000000014,3488509.9999999916,3488868.0000000233,3461445.9999999995,1726444.999999997,1735001.000000001,19.32905982905983,10.18888888888889,11.36111111111111,3310.964102564102,1858.6277400124648,1913.5238095238096,2376.5,1362.8381818181817,1358.5238095238096,1934.9093117408904,1249.7606837606838,1402.6067476383264,365
PEN,59021.99999999991,29511.000000000015,29511.00000000012,10074492.999999959,5037105.0000000065,5037388.00000001,4864326.999999997,2432061.000000005,2432266.0000000033,5210166.0000000475,2605044.000000008,2605122.000000002,19.55122655122655,11.165656565656565,10.639682539682541,3658.986213786214,1986.7030303030301,1992.9285714285716,2551.917107892108,1477.4666666666667,1196.942857142857,2140.642857142857,1267.042857142857,1138.3173076923078,365
XNN,63691.00000000029,31840.9999999999,31850.00000000022,9721047.000000019,4860471.000000021,4860576.000000023,9704217.000000026,4852056.000000023,4852161.000000026,16830.0,8415.0,8415.000000000002,29.10182595182595,17.264393939393937,18.66109584859585,4960.843220668221,2748.4704045954045,3284.8809523809523,4960.843220668221,2748.4704045954045,3284.8809523809523,348.0000000000001,292.0,292.0,365
STR,72728.9999999999,36378.000000000065,36350.999999999854,11780879.99999999,5893037.999999981,5887841.999999988,1715470.9999999886,856417.0000000048,859054.0000000029,10065409.000000061,5036620.999999999,5028787.999999983,25.3553134773723,12.829210789210789,20.58165445665446,4339.694490313608,2143.2920096243624,3075.637057387057,859.875816993464,676.5882352941177,799.5,3813.658089622795,2118.0,2749.944444444445,365
SVQ,60368.999999999796,30191.000000000233,30178.000000000065,10867409.99999995,5434819.999999987,5432590.000000015,5019183.999999976,2510836.999999997,2508347.0000000033,5848226.000000022,2923983.000000012,2924243.000000008,19.6750208855472,12.502985902985902,13.041666666666666,3653.315789473684,2202.7157894736843,2364.2708333333335,2005.372735760971,1281.6023042559839,1299.0,2959.515789473684,1877.9157894736843,1890.8992184286303,365
SWA,81061.0000000002,40582.00000000004,40478.99999999996,11674459.999999957,5843899.99999999,5830559.999999985,11324623.999999957,5668984.99999999,5655638.99999998,349835.9999999992,174915.00000000044,174921.00000000006,27.771428571428572,17.315873015873017,18.304761904761904,4397.398412698412,2576.593650793651,2556.057142857143,4158.398412698412,2466.5015873015873,2268.0700271950273,682.2,454.33333333333337,431.0999999999999,365
JJN,61671.000000000255,30838.00000000011,30833.00000000003,10515540.000000017,5258174.999999982,5257365.000000035,9907172.000000017,4953990.999999988,4953181.000000028,608367.999999999,304184.00000000023,304184.0000000003,23.165097402597404,15.962726162726163,15.43968253968254,3872.650198412698,2794.1293151293144,2661.1642857142856,3593.983531746032,2794.1293151293144,2661.1642857142856,706.0545454545454,691.5444444444445,706.0545454545454,365
SOF,55041.99999999974,27544.000000000193,27497.999999999945,9606462.00000011,4807610.999999998,4798851.000000025,312744.0000000008,156371.9999999994,156372.00000000003,9293718.000000082,4651239.000000012,4642479.000000024,17.320827048768223,11.594979446023087,11.823328305681247,3158.209651567736,2224.020583833202,2195.6656611362496,414.3571428571429,414.3571428571429,288.0,3158.209651567736,2224.020583833202,2195.6656611362496,365
TLS,60369.999999999825,30182.000000000015,30188.00000000014,9459789.00000001,4729606.000000012,4730183.000000013,3924705.9999999837,1962296.9999999974,1962409.0000000042,5535083.0000000205,2767308.999999991,2767774.000000001,25.241442920878406,13.459065302415686,14.667471417471418,3565.432142857143,2313.978318250377,2064.3065476190473,1934.8736802413273,1144.2486802413273,1120.3133053221288,2459.166666666667,1569.0402838780446,1501.0412626589098,365
BKI,63871.00000000024,31949.000000000357,31922.00000000018,10890916.99999994,5448073.999999991,5442842.999999999,8188894.999999961,4096923.0000000126,4091971.9999999874,2702022.0000000084,1351151.0000000002,1350871.0000000051,18.68243145743146,10.580982905982905,10.711165223665223,3160.1190476190477,1841.05,1917.5741591741594,3141.247435897436,1695.4809523809524,1917.5741591741594,1516.6964285714284,1113.517857142857,1007.4464285714284,365
HER,49348.999999999876,24637.00000000027,24712.000000000233,9136047.999999935,4562385.999999998,4573661.999999959,2245697.999999996,1122705.0000000023,1122993.000000002,6890349.9999999665,3439680.9999999697,3450668.9999999814,21.957753357753358,12.75,12.35989010989011,4082.0,2415.0,2301.1263736263736,1099.4731227320287,660.8246753246754,665.7152118257308,3752.0,2195.0,2081.1263736263736,365
LCA,58322.999999999556,29012.999999999905,29310.00000000008,11114852.999999916,5534144.999999999,5580707.999999953,180.0,0.0,180.0,11114672.999999916,5534144.999999999,5580527.999999953,20.38307720510422,11.014004812391908,11.08047619047619,3685.6533774469262,2391.8408777602326,2222.447619047619,45.0,0.0,45.0,3685.6533774469262,2391.8408777602326,2222.447619047619,365
MLA,61922.00000000031,30943.99999999978,30978.00000000008,11590187.000000022,5793403.999999966,5796783.000000013,0.0,0.0,0.0,11590187.000000022,5793403.999999966,5796783.000000013,21.07578577336642,11.997794320374966,11.661590043942985,4034.73194099807,2298.308864074993,2191.8253853989145,0.0,0.0,0.0,4034.73194099807,2298.308864074993,2191.8253853989145,365
NQZ,59109.00000000035,29546.000000000102,29563.000000000025,9701736.000000024,4847744.999999991,4853991.0,6927907.000000022,3458445.0000000102,3469462.000000005,2773828.9999999944,1389299.999999997,1384529.0000000007,17.53787878787879,11.66977466977467,10.517241092241093,2938.979020979021,1990.9932012432012,1780.7500000000002,2338.748778998779,1542.9932012432012,1356.4102564102564,1246.0,1046.4545454545455,811.1904761904761,365
SKG,54801.00000000008,27367.99999999989,27432.999999999935,9331922.00000001,4659796.999999979,4672124.999999964,3003185.9999999763,1501788.0000000033,1501397.9999999958,6328736.000000079,3158008.999999954,3170726.9999999627,19.838500790674704,11.630375764863429,11.627956357368124,3402.624561403509,2065.270134935695,2026.3155811508752,1198.5119922931985,795.0326086956521,827.8011418533158,3228.624561403509,1636.56045751634,1749.8666666666668,365
AER,71378.0000000003,35700.000000000124,35677.9999999998,11790526.999999983,5896638.999999963,5893888.000000031,9804427.999999935,4904464.9999999795,4899962.999999982,1986098.9999999779,992174.0000000068,993925.0000000035,22.946298039916556,13.005294884327142,13.823454323454323,4035.919511476829,2301.173137254902,2394.375535575536,3359.8492786392544,2201.173137254902,2159.7521034521033,977.8428571428574,478.5999999999999,627.5000000000002,365
FAO,62482.99999999891,31238.00000000014,31245.000000000073,11735714.999999978,5867163.999999985,5868550.999999976,738016.0000000024,369020.0,368995.9999999998,10997698.999999994,5498144.000000005,5499554.999999965,27.999545325376527,15.14520202020202,15.0,5358.242857142857,3047.612121212121,2741.5416666666665,557.8190476190475,413.7271062271062,395.0701357466063,5358.242857142857,2858.612121212121,2741.5416666666665,365
PBI,65769.9999999999,32885.999999999854,32884.00000000005,10893683.999999957,5447137.999999976,5446545.999999945,10751729.999999974,5376161.000000005,5375568.999999945,141954.00000000026,70976.99999999994,70977.0000000002,29.016243821957268,17.96672622369825,15.577678811302274,4762.575341031518,2968.2702305864073,2599.050832267722,4727.566178034489,2697.0279000411356,2438.910608394438,322.2763303005238,275.04598842018186,250.30215960510031,365
BSL,62404.99999999981,31237.000000000033,31168.00000000004,10747553.999999955,5379556.000000005,5367998.000000023,180.0,0.0,180.0,10747373.999999955,5379556.000000005,5367818.000000023,23.000052233820075,15.13119494884201,14.36239250945133,3740.7119577861845,2502.32816430881,2421.1367642157184,36.0,0.0,36.0,3740.7119577861845,2502.32816430881,2421.1367642157184,365
CNX,63504.00000000006,31755.99999999996,31748.00000000006,11632938.00000004,5816661.00000001,5816277.000000014,8380395.999999996,4190415.9999999646,4189979.99999998,3252542.0000000126,1626244.999999991,1626296.9999999905,19.296234321234323,11.22069597069597,11.012393162393163,3508.882532745032,2082.1125763125765,2138.8248418248418,2764.7454545454543,1688.0833333333333,1644.3141025641028,1600.361111111111,1142.8333333333335,1335.2777777777778,365
SSA,53388.00000000019,26689.000000000207,26698.99999999998,9082431.999999922,4541056.999999965,4541375.00000003,8429890.999999918,4214537.999999962,4215353.000000045,652540.9999999991,326519.0000000007,326022.0000000008,22.838462844345194,14.938224520577462,16.62265087853323,3892.714772808891,2487.8328377504854,2919.5737471678653,3892.714772808891,2487.8328377504854,2919.5737471678653,721.7645573380867,446.0277777777778,617.1666666666667,365
KEF,53330.000000000575,26653.000000000306,26677.00000000021,9541907.000000007,4768563.999999962,4773342.999999965,74.0,37.0,37.0,9541833.000000004,4768526.999999962,4773305.999999963,24.32636162856751,18.573846024809768,19.30444579929874,4417.619721357074,3224.4887852996676,3463.1931650702245,7.4,7.4,7.4,4417.619721357074,3224.4887852996676,3463.1931650702245,365
THR,60505.000000000065,29914.00000000005,30591.0,8525599.00000002,4207300.000000007,4318299.000000004,8520799.000000019,4204900.000000007,4315899.000000004,4799.999999999996,2400.0,2400.0,19.56818181818182,12.004962779156326,16.75,2558.840909090909,1694.0,2186.75,2503.868686868687,1694.0,2123.0,100.0,100.0,100.0,365
PVR,46188.000000000146,23093.000000000116,23094.999999999935,8345233.999999991,4172579.0000000177,4172655.0000000307,3945814.000000013,1972988.9999999914,1972824.9999999967,4399419.999999994,2199589.999999997,2199830.000000006,28.35746384081418,15.078711195821993,14.91859067118534,5308.893597566384,2743.8130144801953,2766.983168460573,2243.0628561340095,1294.722067906383,1040.1424987440332,4058.644694138069,2296.6886141493433,2301.1211400463853,365
RIX,55747.00000000008,27858.999999999913,27887.99999999995,8479161.000000004,4237060.999999975,4242099.999999992,0.0,0.0,0.0,8479161.000000004,4237060.999999975,4242099.999999992,23.477272173386353,20.22542735042735,19.75,3601.995599610417,3105.4123931623935,3003.5,0.0,0.0,0.0,3601.995599610417,3105.4123931623935,3003.5,365
SJD,51776.999999999935,25887.000000000007,25890.000000000036,9233126.999999955,4616125.000000001,4617002.0000000205,3417798.9999999944,1708909.9999999981,1708888.9999999963,5815328.000000004,2907215.000000003,2908112.999999997,31.260883982313082,17.53095238095238,17.768498474701712,5310.003927994885,2924.8751903436405,3004.815799778955,2144.0218401670018,1146.2535531135532,1259.5835952577888,4541.934197211393,2547.7464285714286,2582.014913366906,365
GDN,45409.000000000015,22705.999999999916,22702.99999999994,8141677.00000008,4071131.9999999707,4070544.9999999925,598044.0000000003,299087.0000000011,298956.9999999995,7543633.000000037,3772044.999999972,3771588.0000000135,15.320752408038935,9.657522624434389,14.003865415630122,2784.0574928339634,1701.7247575953459,2595.0574928339634,661.7222222222222,338.19444444444446,472.7222222222222,2595.0574928339634,1517.1143235849117,2406.0574928339634,365
SDU,58047.00000000001,29080.00000000015,28967.000000000007,8380450.000000023,4197971.999999996,4182477.9999999832,8380450.000000023,4197971.999999996,4182477.9999999832,0.0,0.0,0.0,15.585524815076397,9.968963226316166,11.18452380952381,2230.2203566643193,1456.1279537456007,1549.297619047619,2230.2203566643193,1456.1279537456007,1549.297619047619,0.0,0.0,0.0,365
TUN,56812.99999999926,28393.000000000215,28419.999999999956,9311697.000000065,4653601.999999987,4658095.000000001,160248.0000000004,79817.9999999997,80429.99999999974,9151448.999999993,4573784.000000002,4577664.999999999,19.13920003215441,9.90435381611852,12.66734549837223,3457.948268824558,1665.4974672386438,2127.422342116262,152.14285714285714,152.14285714285714,149.14285714285714,3457.948268824558,1665.4974672386438,2052.928983482486,365
