iata,a_m2,a_mA,a_mD,a_s2,a_sA,a_sD,a_d2,a_dA,a_dD,a_i2,a_iA,a_iD,p_m2,p_mA,p_mD,p_s2,p_sA,p_sD,p_d2,p_dA,p_dD,p_i2,p_iA,p_iD,ndays
GUA,41473.99999999969,20734.00000000008,20739.99999999978,6516335.999999977,3258801.999999989,3257534.0000000214,546325.9999999965,272794.0000000017,273532.0000000004,5970009.999999989,2986007.999999971,2984002.0000000126,13.564329526682467,9.203795388000488,7.426209868562811,2396.887599258567,1338.9186261766906,1303.342104288107,342.0875576036866,299.1428571428571,268.77741575862194,2388.1091575091577,1307.984829059829,1285.428717948718,365
FOR,37471.0000000003,18728.0000000001,18743.000000000004,6983719.000000037,3489696.9999999977,3494021.9999999874,6436991.000000052,3216183.9999999977,3220806.9999999916,546727.9999999984,273512.9999999991,273214.99999999977,14.703709199297434,13.298579198579198,14.017570043293667,2710.0382584765407,2358.552886982299,2573.193494343111,2710.0382584765407,2358.552886982299,2573.193494343111,624.8,357.22916666666663,624.0,365
PQC,34376.000000000015,17198.9999999999,17177.0,6814686.999999998,3410080.000000029,3404607.000000014,3799754.0000000214,1898944.9999999988,1900809.0000000065,3014932.999999994,1511135.000000002,1503797.9999999916,11.242307692307692,6.829365079365079,6.703846153846154,2319.5145299145297,1418.0,1359.3581418581418,1605.3333333333335,1143.7123543123544,1016.1709054834055,1084.8,670.6,866.0,365
LKO,41862.00000000004,20935.00000000011,20926.999999999945,7558464.999999938,3780104.999999975,3778359.999999993,6187350.9999999665,3094647.999999984,3092703.0000000014,1371113.9999999949,685457.0000000003,685656.9999999972,16.442424242424245,9.614985014985015,8.78888888888889,3053.866666666667,1682.967032967033,1667.346153846154,2506.9370032745032,1485.0,1263.445238095238,824.9999999999998,703.9999999999999,518.0,365
PSA,36336.00000000001,18164.000000000004,18172.000000000065,6717832.000000023,3358173.000000019,3359659.000000021,1701532.000000004,850766.0000000009,850766.000000001,5016299.999999993,2507407.0000000093,2508893.000000005,14.922341696535245,8.996415770609318,8.940947940947941,2711.310504549214,1569.7230769230769,1669.75,945.0,756.0,756.0,2323.3771712158805,1331.0,1405.826923076923,365
YOW,59224.00000000072,29620.999999999953,29602.99999999976,6654039.999999995,3328852.9999999986,3325186.999999981,5156685.000000014,2578267.0000000102,2578417.9999999944,1497354.9999999965,750585.9999999952,746768.9999999929,19.312156601568365,12.90959957183866,11.04326177722762,2224.963540122949,1458.3937001223528,1489.2011010462104,1602.0784326784326,993.2366330620188,1117.8928649346603,1258.3403179854795,776.2142857142857,801.8857142857144,365
BVA,39556.00000000019,19778.000000000036,19778.000000000124,7674801.999999949,3837401.0,3837400.9999999795,98703.99999999994,49352.00000000001,49352.000000000015,7576097.999999943,3788049.0,3788048.999999979,18.158730158730158,9.555555555555555,9.0,3542.076923076923,1850.076923076923,1799.75,197.0,197.0,197.0,3542.076923076923,1850.076923076923,1799.75,365
NCL,34918.000000000095,17457.000000000044,17461.000000000135,5834181.999999999,2916647.0000000037,2917534.999999978,1256189.0000000016,628291.0000000017,627897.9999999997,4577992.999999988,2288355.9999999967,2289636.999999984,14.253749028749029,8.0,9.144024276377218,2504.335657332337,1398.5,1537.0,895.5,534.6358974358974,515.0,2379.6,1331.0,1444.0888009049772,365
HAJ,38860.999999999825,19413.000000000175,19448.00000000016,6241340.000000029,3117616.999999983,3123722.9999999683,1024418.9999999971,513453.00000000105,510965.9999999986,5216921.000000013,2604163.9999999604,2612756.9999999614,12.031597803419437,7.221358351793134,7.9267366620307795,2007.7888207091246,1213.875,1309.340909090909,459.7443609022556,338.968253968254,345.8,1771.5,1184.9333333333334,1210.6666666666667,365
ANC,68154.99999999971,34106.99999999994,34048.00000000015,7286394.999999972,3644241.000000023,3642153.9999999767,7193440.99999997,3598106.000000025,3595334.999999975,92954.0000000001,46134.99999999996,46819.00000000003,19.928474206174066,13.68247191349658,11.304029304029303,2496.561132727332,1943.9157103463601,1275.2794517310647,2463.8319290852996,1943.9157103463601,1255.1371326493634,446.26666666666665,310.0,310.0,365
MKE,61995.99999999998,31000.000000000164,30996.000000000106,7547078.000000056,3773771.000000005,3773306.9999999916,7479222.000000055,3739843.0000000033,3739378.999999988,67855.99999999962,33928.0,33927.99999999997,17.629170648780807,11.561889849555884,12.851495059283195,2223.9282576900223,1391.4452762923352,1565.1504984334783,2223.9282576900223,1391.4452762923352,1492.6514088422998,220.8750000000001,196.25120772946866,197.92307692307696,365
OOL,39215.99999999979,19610.99999999992,19604.999999999985,7204794.000000047,3602532.0000000014,3602262.0000000224,6360020.00000004,3180145.000000009,3179875.000000015,844773.999999997,422387.00000000047,422387.0000000016,11.57525161681172,6.915795968737145,7.165646475202204,2107.850813786677,1266.6555427219976,1366.8463203160036,1930.743060088411,1178.0652113014544,1169.6,700.4802867383514,528.7294871794874,514.1433848409655,365
ORF,53830.000000000044,26913.00000000004,26917.000000000095,6474103.000000057,3236890.9999999953,3237211.99999999,6474103.000000057,3236890.9999999953,3237211.99999999,0.0,0.0,0.0,19.32869849105143,11.633011433011434,13.66037296037296,2301.0280645824764,1530.8857733396526,1763.3541264291262,2301.0280645824764,1530.8857733396526,1763.3541264291262,0.0,0.0,0.0,365
KWL,46663.99999999998,23355.00000000003,23308.999999999927,7707896.999999976,3857998.000000007,3849899.0000000116,7521283.999999968,3764786.0000000116,3756498.0000000247,186613.00000000015,93211.99999999997,93401.00000000001,21.657781107781112,12.85979020979021,11.646486846486848,3419.0465034965036,2021.6275835275835,1847.2761904761905,3350.911266511266,1889.0166666666664,1754.5955627705625,394.9000000000001,246.89999999999992,226.0,365
LUX,52434.999999999614,26184.00000000003,26251.000000000116,6646808.999999985,3317272.000000006,3329537.0000000065,0.0,0.0,0.0,6646808.999999985,3317272.000000006,3329537.0000000065,22.329270729270725,17.15787850493733,16.59281970458148,2788.6510156510158,2160.222293753469,2077.0976245976244,0.0,0.0,0.0,2788.6510156510158,2160.222293753469,2077.0976245976244,365
DUR,41773.99999999975,20892.000000000236,20882.000000000047,6571944.000000018,3286703.000000008,3285241.000000002,6253788.000000012,3127615.0000000135,3126173.0000000033,318155.99999999977,159088.00000000035,159068.00000000017,15.28211858786894,8.556818181818182,8.129646532779525,2320.937537398968,1400.75,1322.8244766505636,2248.6062160062156,1271.13,1260.0833333333335,400.5,389.1428571428571,389.1428571428571,365
EVN,38115.00000000037,19056.00000000015,19059.000000000164,6660921.000000015,3329230.9999999898,3331689.999999966,8121.999999999986,4060.9999999999955,4060.999999999999,6652799.000000027,3325169.9999999865,3327628.9999999637,10.017015242821694,7.793853920221382,5.906457096210417,1786.946467546088,1350.3893295213186,1110.638440860215,19.0,19.0,19.0,1786.946467546088,1350.3893295213186,1110.638440860215,365
UIO,45196.99999999979,22781.00000000019,22416.000000000102,7377542.99999998,3741208.0000000237,3636335.000000009,4032740.000000013,2016347.0000000063,2016392.9999999988,3344802.9999999953,1724860.9999999984,1619941.9999999874,13.389589476545996,8.447278554251989,11.180915391797747,2230.6279176379176,1397.3717091972187,1718.4615384615386,1527.0379620379622,1042.8951048951049,1330.9894993894995,1093.9613992550426,788.8187999475324,742.4519658119659,365
SSH,33086.00000000022,16452.000000000156,16634.00000000019,5932075.99999997,2946784.0000000205,2985292.0000000526,687863.9999999978,346159.0000000005,341704.9999999972,5244212.000000023,2600624.999999994,2643587.000000042,10.52097902097902,6.8910256410256405,6.513888888888889,2044.3923076923077,1272.845238095238,1167.6240842490843,453.76703296703295,290.56965944272446,264.3636363636364,1936.7770146520147,1212.6701128936425,1138.5,365
BOI,58155.000000000364,29079.000000000033,29075.999999999898,6474667.000000045,3237586.0000000005,3237080.999999976,6474667.000000045,3237586.0000000005,3237080.999999976,0.0,0.0,0.0,20.184613640722006,11.891852199916391,10.684714497155715,2185.2897654632948,1386.446345506728,1264.1190583925875,2185.2897654632948,1386.446345506728,1264.1190583925875,0.0,0.0,0.0,365
RHO,34738.99999999973,17383.0000000001,17356.000000000193,6171043.000000052,3087918.99999994,3083123.9999999586,1221083.0000000102,610650.0000000064,610433.0000000022,4949959.999999958,2477268.999999987,2472690.999999995,17.831744236156002,9.992368742368743,10.091370961340001,3267.9743589743593,1802.594017094017,1885.9174825174825,605.7730935730935,394.0181704260652,396.24335664335666,3060.937037037037,1766.0,1848.4,365
FUE,48618.000000000255,24293.999999999905,24323.999999999884,7143740.00000002,3569081.0000000033,3574658.9999999898,2345926.999999996,1173173.0000000002,1172754.0000000023,4797812.999999997,2395908.000000001,2401905.000000009,18.839215686274507,10.429499262895414,10.283719548425431,3249.4728087511266,1817.068091168091,1752.886446886447,1078.11468497402,617.6153846153846,585.5428571428571,2754.5555555555557,1471.25,1556.5,365
RMO,34903.00000000006,17454.999999999938,17448.00000000016,6250404.000000029,3125733.0000000056,3124671.0000000135,0.0,0.0,0.0,6250404.000000029,3125733.0000000056,3124671.0000000135,10.433662416015357,6.037630669983612,7.092741935483871,1915.5347985347985,1205.0,1316.2060606060604,0.0,0.0,0.0,1915.5347985347985,1205.0,1316.2060606060604,365
TBS,38715.000000000204,19450.000000000047,19265.000000000033,6333658.99999995,3181695.9999999874,3151962.999999999,172.0,172.0,0.0,6333486.999999952,3181523.999999987,3151962.999999999,10.697038255861784,7.237225870714837,6.915,1686.1147927574998,1320.5568209783416,1211.8947072874141,0.0,0.0,0.0,1686.1147927574998,1320.5568209783416,1211.8947072874141,365
GOT,39373.00000000022,19691.000000000175,19682.000000000302,6109102.000000031,3055467.0000000005,3053635.0,713372.0000000015,357135.9999999997,356236.0,5395730.000000023,2698330.999999997,2697399.000000001,13.361656686134864,7.846468456537106,8.635683760683762,2254.9911322341527,1251.2078305681248,1402.7003209384613,405.0,320.7420814479638,243.3391304347826,2074.965811965812,1206.2078305681248,1226.7912300293704,365
KCH,43428.00000000024,21714.00000000004,21714.000000000015,7221832.999999922,3610925.000000009,3610908.000000015,6622454.999999931,3311409.0000000144,3311046.0000000047,599377.9999999998,299515.99999999994,299861.99999999953,14.345454545454546,8.664285714285715,7.107659007659008,2487.260839160839,1424.4464285714287,1257.774358974359,2237.4472194472196,1424.4464285714287,1146.2256493506493,652.0000000000001,510.8307692307693,368.72727272727286,365
LPL,38295.99999999988,19150.99999999999,19145.00000000009,6822637.999999999,3411873.0000000084,3410765.000000013,957173.999999999,478572.0000000015,478602.00000000093,5865463.999999993,2933301.0000000056,2932162.999999999,14.0,8.0,8.952380952380953,2585.7943690296634,1486.2666666666667,1628.142857142857,607.75,388.5,414.0,2222.0,1336.0,1508.0,365
LHE,32862.000000000065,16398.00000000002,16463.99999999992,7679490.99999997,3830728.999999997,3848761.999999993,1406830.0000000033,700920.9999999994,705909.0000000006,6272660.999999994,3129807.999999997,3142852.9999999967,9.878663003663004,6.948737373737373,7.0115384615384615,2425.524531024531,1733.2269119769119,1689.0696581196582,786.3580419580419,528.1428571428571,676.5940476190476,2203.9796203796204,1647.0878787878787,1428.0092352092352,365
BPN,47048.99999999999,23398.000000000025,23651.000000000095,7685707.000000017,3821245.000000002,3864462.0000000196,7513513.000000024,3735222.9999999935,3778290.000000015,172193.99999999985,86022.00000000003,86172.0,17.988095238095237,10.674358974358976,10.053571428571429,2732.2219780219784,1748.5538461538463,1671.4666666666667,2693.346153846154,1748.5538461538463,1601.780819180819,540.0,298.0,270.0,365
CWB,51551.00000000019,25781.999999999847,25768.999999999873,7580833.99999998,3792103.000000009,3788731.0000000037,7331705.99999997,3667599.0000000075,3664107.0000000056,249127.99999999994,124504.00000000003,124623.99999999993,14.842564853447207,9.47524710583534,8.45,2317.9807188889545,1443.0799927724156,1298.1838414318963,2317.9807188889545,1443.0799927724156,1292.7668997668998,323.73968253968246,203.82857142857154,208.01025641025637,365
ABQ,56711.999999999694,28355.999999999767,28356.000000000047,7131621.999999965,3565754.0000000447,3565867.99999999,7131621.999999965,3565754.0000000447,3565867.99999999,0.0,0.0,0.0,18.182484662651316,11.193904918610802,10.34167996338175,2339.9401107399417,1559.4165142374118,1373.0681285862802,2339.9401107399417,1559.4165142374118,1373.0681285862802,0.0,0.0,0.0,365
IKA,29961.000000000244,14989.999999999867,14971.000000000038,6487148.999999991,3244250.999999964,3242897.999999973,0.0,0.0,0.0,6487148.999999991,3244250.999999964,3242897.999999973,8.511904761904763,5.217307692307693,5.223089037605167,1936.595238095238,1230.572435897436,1306.875,0.0,0.0,0.0,1936.595238095238,1230.572435897436,1306.875,365
DLM,30245.000000000175,15106.999999999953,15138.000000000065,5936199.000000018,2965487.999999998,2970711.000000003,2220671.0000000056,1109642.9999999986,1111027.9999999998,3715528.000000018,1855845.0000000007,1859683.000000005,17.534399424105303,9.457753357753356,10.407051282051283,3584.098404068225,1931.1946565795672,2098.0578754578755,1100.3511757060146,705.2179848228235,616.2492020341125,2973.266666666667,1581.25,1698.8,365
DVO,28920.999999999927,14381.000000000044,14540.00000000001,5480006.9999999795,2719885.0000000047,2760121.9999999986,5164295.0,2581841.0000000102,2582453.999999997,315712.000000001,138044.00000000003,177668.00000000026,10.041666666666668,6.200288600288601,5.565674603174603,2016.4897435897435,1403.9650793650794,1101.1298701298701,1896.0897435897436,1337.3035714285716,1067.8,360.00000000000006,274.4761904761905,273.0,365
MBJ,28655.000000000167,14325.000000000022,14330.000000000082,5219940.000000046,2606766.000000006,2613173.9999999697,4300.000000000003,2250.0000000000005,2049.999999999999,5215640.000000056,2604516.0000000084,2611123.999999969,20.721804251843025,12.515046646116257,12.49125209775115,3788.9571428571426,2270.0097049903497,2256.3517595623857,50.0,30.34188034188034,31.25,3788.9571428571426,2270.0097049903497,2256.3517595623857,365
BTH,28922.999999999985,14679.999999999894,14242.99999999997,5308817.999999987,2694561.000000011,2614257.000000007,5128141.999999996,2604005.0000000144,2524137.00000001,180675.99999999974,90556.00000000013,90119.99999999987,11.662927350427351,6.185347985347985,6.818681318681318,2143.333333333333,1130.75,1297.0,2143.333333333333,1130.75,1277.0,330.4615384615384,246.0,246.00000000000006,365
CUZ,33351.00000000032,16665.000000000015,16686.000000000015,5762707.999999942,2879491.9999999893,2883216.00000001,5428461.999999964,2712319.9999999874,2716142.0000000084,334246.00000000134,167171.99999999916,167074.00000000012,10.59847995142113,6.300021382089692,5.515227827167523,1837.1101229573715,1065.640072597409,967.6073403720463,1656.2212340684828,913.7236413175692,967.6073403720463,356.0,245.76923076923072,201.06666666666666,365
AHB,32852.99999999967,16425.99999999977,16426.999999999796,6064078.999999961,3032165.0000000307,3031913.999999989,5464161.99999995,2732238.0000000363,2731924.0000000154,599917.0000000019,299927.00000000023,299990.00000000047,9.140774258421317,5.212501507237915,6.099906629318394,1739.6126912303382,1097.4792406623526,1010.7816377171215,1546.2443438914029,923.3484162895927,860.7625041625042,362.5833333333333,209.9886877828054,342.04761904761904,365
GOX,34953.9999999997,17476.000000000062,17478.000000000033,6083444.000000021,3041417.9999999916,3042025.9999999874,5658871.999999999,2829611.9999999846,2829259.999999991,424572.00000000105,211805.99999999956,212766.0000000002,11.977777777777778,7.136363636363637,7.016666666666667,2383.857142857143,1463.0,1282.8,2032.6,1207.0,1215.3333333333333,594.2666666666668,338.6666666666667,332.0,365
WLG,69400.00000000074,34709.00000000021,34691.00000000005,6408948.999999983,3204642.0000000107,3204306.9999999995,5404499.999999978,2702616.000000004,2701884.000000014,1004449.0000000012,502026.0000000023,502423.00000000076,22.084068088773968,11.991452991452991,12.800595238095239,1886.2996300774864,1196.6331693881566,1238.2156066156065,1881.8695128390168,1135.8331693881566,1203.8866375790712,901.0,732.5664335664335,692.4932126696833,365
BUF,52321.99999999945,26160.00000000021,26161.999999999985,6406136.000000003,3202934.9999999697,3203201.0000000037,6406136.000000003,3202934.9999999697,3203201.0000000037,0.0,0.0,0.0,14.812743813218198,9.570833333333335,14.088058552242614,2046.8760238454356,1313.039569609408,2008.1011676768676,2046.8760238454356,1313.039569609408,2008.1011676768676,0.0,0.0,0.0,365
CZX,39863.99999999991,19932.000000000127,19931.999999999975,6428501.000000051,3214367.999999997,3214133.0000000144,6282255.00000005,3141244.9999999944,3141010.0000000126,146245.9999999995,73123.00000000006,73123.00000000007,12.879761904761905,8.095815295815298,8.353341103341103,2057.4437118437118,1307.4,1312.3809523809523,2055.25082972583,1275.2217032967033,1310.0844155844156,360.00000000000006,193.5,193.5,365
PNH,30806.999999999935,15392.0,15414.999999999982,5517978.000000009,2757155.0000000065,2760822.9999999967,147379.99999999988,74792.0,72588.00000000003,5370598.000000009,2682363.0000000065,2688234.999999997,13.033526196026195,7.69871794871795,7.277777777777778,2477.26418026418,1546.6010545010545,1392.4804195804197,257.2796536796536,221.84615384615384,193.6,2423.5411338661343,1459.039072039072,1354.392857142857,258
SRQ,37017.99999999998,18508.999999999975,18509.00000000008,5832770.000000041,2916354.000000005,2916415.999999996,5805486.000000039,2902712.00000001,2902773.999999995,27284.000000000015,13642.000000000007,13642.000000000007,15.02325354384178,8.82843321552999,8.588422802687509,2322.5375,1348.792573318751,1343.9218270944739,2272.6875,1348.792573318751,1305.3536036512508,176.58333333333337,161.73333333333335,161.73333333333323,365
CNS,46096.99999999993,22964.99999999979,23131.999999999764,5917711.000000061,2953682.9999999967,2964028.0000000126,5054200.00000001,2522449.0000000102,2531751.0000000065,863510.999999995,431233.9999999996,432276.9999999999,17.872224507518624,11.341078855784737,10.031278743991345,2432.5125389643035,1479.9404761904761,1643.2278561733162,1939.7911394600198,1479.9404761904761,1643.2278561733162,840.0717338217339,484.5,616.9903846153848,365
NAS,58956.0000000004,29290.00000000002,29666.00000000003,5593052.999999995,2787096.9999999995,2805955.999999981,1251017.9999999981,616183.9999999955,634833.9999999986,4342035.000000012,2170913.0000000186,2171121.9999999865,21.98903222381483,12.327524994507916,12.863819334787078,2596.5176068376068,1630.9995674786946,1449.6665661648758,607.9444444444445,432.604266974807,326.5726495726496,2536.5176068376068,1531.4611059402332,1377.6113782586435,365
YWG,41778.00000000003,20897.999999999935,20879.999999999935,5303677.000000002,2652902.999999993,2650773.9999999935,4553801.000000002,2276549.9999999935,2277250.9999999916,749876.0,376353.00000000105,373522.99999999814,12.398717948717948,8.82689142153089,8.437237717479654,1675.4858935867,1150.872644708233,1031.2595959595958,1574.4312006505997,1003.2430425993995,953.0285517453821,667.8398826979472,470.375,520.7243589743591,365
PVD,42027.00000000014,21015.00000000009,21011.999999999945,5462713.99999998,2731711.0000000005,2731002.9999999874,5343745.99999997,2672227.000000004,2671518.999999992,118967.99999999967,59484.000000000015,59484.000000000015,13.454244366744367,12.326623174102318,12.139712652541625,1826.1125688216994,1663.5947269263577,1704.6250360785466,1721.977253928867,1580.2495298818828,1529.3467659615667,181.03686635944723,177.21538461538512,177.21538461538466,365
LBA,32214.000000000102,16107.000000000025,16107.000000000058,5226263.000000006,2613119.0000000065,2613143.999999998,253516.00000000052,126758.00000000012,126758.00000000009,4972746.999999996,2486361.0000000135,2486386.0000000005,16.015873015873016,9.19047619047619,10.443850267379679,2704.2070112893643,1550.4517130835502,1763.2673796791444,453.81818181818187,241.13782991202348,237.86013986013987,2636.833584715938,1477.375,1763.2673796791444,365
RNO,47362.99999999986,23691.000000000317,23672.000000000106,6355596.000000004,3178208.0000000047,3177387.9999999916,6257631.999999989,3129226.000000003,3128405.999999994,97964.00000000006,48981.9999999999,48981.9999999999,15.314285714285713,8.690366682302166,9.653947071604115,1949.7640137640137,1207.4648110059873,1511.0205582005242,1949.4082011178784,1207.4648110059873,1511.0205582005242,214.34285714285716,186.00000000000006,186.0000000000001,365
SAV,46692.99999999982,23347.000000000106,23345.99999999993,5427656.000000016,2713943.0,2713712.999999985,5427656.000000016,2713943.0,2713712.999999985,0.0,0.0,0.0,15.359432728990566,9.77991414758183,8.328017766547177,1825.6694564155787,1204.7817176287765,1030.67817755721,1825.6694564155787,1204.7817176287765,1030.67817755721,0.0,0.0,0.0,365
NTG,34559.000000000095,17281.000000000015,17278.00000000004,5601599.000000008,2800620.999999996,2800977.9999999763,5460971.0,2730306.999999989,2730663.9999999814,140628.00000000032,70314.00000000001,70313.99999999999,15.385371572871573,7.75793650793651,7.983760683760684,2542.997113997114,1258.6916666666668,1315.8333333333335,2542.997113997114,1258.6916666666668,1315.8333333333335,189.56083916083918,189.0,189.0,365
SDF,54115.00000000028,27057.000000000182,27057.999999999844,6009947.999999983,3004992.9999999898,3004955.000000016,6009947.999999983,3004992.9999999898,3004955.000000016,0.0,0.0,0.0,15.711319758672698,9.969261620732208,11.345881432801045,1753.4041897644838,1217.6387333702944,1399.8507936507935,1753.4041897644838,1217.6387333702944,1399.8507936507935,0.0,0.0,0.0,365
FNC,32945.99999999998,16468.000000000015,16478.000000000142,5871705.0,2935006.0000000154,2936699.0000000037,2562242.9999999893,1279678.0000000007,1282564.9999999988,3309461.9999999925,1655327.9999999905,1654134.0000000028,12.061363636363637,6.844444444444444,6.866666666666666,2282.877828054299,1251.0947496947497,1240.2,1251.4037518037517,786.2666666666667,745.4724628312863,2013.25,1077.2,1128.75,365
GYE,33786.999999999905,16721.000000000116,17066.000000000127,5566760.000000034,2733369.000000006,2833391.0000000107,2811648.000000007,1406092.9999999912,1405554.9999999974,2755112.000000001,1327276.0000000005,1427835.999999998,10.4281352739607,6.035330029447676,5.939758112433635,1681.9291726616207,996.0,1100.6282266752855,1120.0,640.0,644.8,1062.6302521008402,629.9654557207498,700.6711197299433,365
TRD,47289.00000000002,23644.999999999978,23644.000000000324,5211650.999999936,2605855.0000000014,2605795.9999999967,4310026.999999949,2153959.0000000005,2156067.9999999977,901623.9999999992,451896.0000000008,449727.99999999907,17.761316706169648,11.093948012771541,10.997916462622342,2048.795109465698,1187.1452364628838,1164.8772946859904,1890.5978243978243,1050.7522893772893,1072.7150738150738,679.4588381258211,464.2285714285714,333.1543502249384,365
MEM,53840.00000000031,26919.99999999985,26920.000000000087,6442467.999999929,3221244.9999999925,3221223.0000000084,6438639.999999927,3219330.9999999925,3219309.000000009,3827.999999999999,1914.0000000000002,1914.0,16.832936030516674,9.978202353202352,12.963263403263404,1919.2293785299667,1223.719565837213,1552.5502170540121,1919.2293785299667,1223.719565837213,1541.8842844974145,0.0,0.0,0.0,365
CAG,33691.00000000037,16844.000000000007,16847.000000000127,6238114.999999914,3118440.0000000177,3119675.00000002,4663992.999999984,2332379.9999999935,2331613.0000000084,1574122.0000000037,786059.9999999994,788061.999999997,12.997247850189027,7.1878787878787875,6.986352357320099,2372.845716306446,1312.5471568120863,1238.6,1669.75,945.0,969.4444444444445,1149.0,762.9999999999999,666.7551695616213,365
FLN,34423.99999999987,17226.99999999986,17196.999999999935,6100463.999999988,3052706.999999981,3047757.000000003,4619506.000000022,2310087.0000000005,2309419.000000007,1480958.000000003,742620.0000000014,738338.0000000058,9.915621117234021,6.908333333333333,6.413854250324839,1792.3641636141638,1240.5769585253454,1110.3653846153848,1398.560287979643,1148.5333333333333,1004.0030670509744,847.825,584.4393162393162,544.3415258576549,365
GEG,43970.000000000124,21985.000000000102,21985.00000000014,5276454.00000001,2638248.0000000102,2638205.9999999967,5276454.00000001,2638248.0000000102,2638205.9999999967,0.0,0.0,0.0,13.170315795315798,9.40126651126651,9.80790151025445,1813.1411392915186,1393.739311897253,1319.6510379816264,1813.1411392915186,1393.739311897253,1319.6510379816264,0.0,0.0,0.0,365
TRN,34078.00000000006,17040.000000000015,17037.999999999996,5724290.999999992,2862301.9999999977,2861988.9999999925,2730205.0000000037,1364966.9999999995,1365237.9999999995,2994085.9999999925,1497335.0000000035,1496750.9999999958,11.96688034188034,7.931623931623932,7.519942086165995,2155.1548150773956,1374.5454545454545,1134.0,1173.4722222222222,773.7692307692307,779.0,1653.3512544802866,929.2323232323232,926.4672364672365,365
KHG,42105.999999999956,21045.000000000044,21061.00000000004,6288474.999999983,3133106.9999999967,3155367.9999999898,6265429.999999979,3121642.9999999977,3143786.9999999916,23045.000000000004,11464.0,11581.000000000002,12.954112554112555,8.65010545010545,8.302231102231103,2151.2189393939393,1452.752958152958,1439.6865079365082,2151.2189393939393,1452.752958152958,1439.6865079365082,177.0,177.0,176.00000000000006,365
ZAG,44740.99999999988,22367.999999999785,22372.99999999999,6208937.000000026,3104197.999999964,3104739.0000000224,774720.999999999,388422.99999999953,386298.00000000134,5434215.999999999,2715774.9999999823,2718441.000000017,16.524204553616315,8.820342224518425,8.881880341880342,2230.461516261516,1158.2476282950336,1239.6926792568077,712.031746031746,432.80691073632244,428.8042735042735,1798.3452436452435,1085.9425985778928,1204.2968828557066,365
IDR,33809.99999999956,16911.999999999825,16897.999999999927,5466946.000000007,2733903.999999999,2733042.000000008,5383326.000000011,2692186.000000004,2691140.000000003,83620.00000000035,41717.99999999994,41902.00000000014,11.745299145299146,7.733333333333333,6.051282051282051,1879.8974358974358,1202.6666666666665,924.8666666666667,1784.4,1160.731623931624,924.8666666666667,213.77777777777771,184.0,184.0,365
LGB,33448.000000000044,16724.000000000142,16723.99999999998,5277380.000000018,2638654.999999989,2638725.000000033,5277380.000000018,2638654.999999989,2638725.000000033,0.0,0.0,0.0,11.643018745959923,7.0713399503722085,7.334869684624243,1933.2159694525424,1212.7916666666665,1168.4533292794163,1933.2159694525424,1212.7916666666665,1168.4533292794163,0.0,0.0,0.0,365
PAT,30261.99999999983,15130.999999999884,15130.99999999984,5333133.999999976,2666567.000000004,2666567.0000000037,5333133.999999976,2666567.000000004,2666567.0000000037,0.0,0.0,0.0,9.553321678321678,5.339285714285714,5.254166666666667,1753.7076923076925,951.302564102564,910.7868131868132,1753.7076923076925,951.302564102564,910.7868131868132,0.0,0.0,0.0,365
ABV,52804.0,26337.00000000018,26466.999999999836,6366059.999999986,3182430.999999964,3183628.99999999,4948692.000000017,2468289.999999981,2480401.999999981,1417367.9999999946,714141.0000000047,703227.0000000012,23.1056897351015,15.563095238095238,16.044841464373466,2583.369317610494,1710.2690016908934,1855.7843991134314,2403.1203226810435,1595.477054313652,1722.4686259976581,789.7578536791059,546.7568172568172,772.6092028886146,365
BBI,39510.000000000175,19752.99999999996,19756.999999999876,6329560.000000004,3164414.9999999795,3165145.0,6161662.000000017,3080372.9999999837,3081289.0000000014,167898.0,84042.0,83856.0,11.1,6.505876068376068,6.300699300699301,1826.0,1139.6,1102.8,1770.977466977467,1139.6,1048.7132867132868,371.99999999999994,186.0,186.00000000000006,365
COV,32171.999999999676,16085.999999999869,16086.000000000013,6075002.999999974,3037394.9999999846,3037607.9999999995,4627305.999999996,2313795.9999999693,2313510.0000000093,1447697.0000000037,723599.0000000009,724098.000000002,10.666207224148401,6.354166666666667,6.000000000000001,2073.4207983193273,1210.2002430249488,1238.412513388856,1981.7530085274202,1165.4807692307693,1151.7847328289783,718.1999999999999,622.2426470588236,567.0,365
RIC,55202.99999999983,27602.99999999983,27599.99999999962,6325755.999999967,3162872.9999999953,3162882.999999991,6316707.999999969,3158348.9999999963,3158358.999999991,9048.000000000007,4523.999999999997,4524.000000000002,17.13859735036206,11.671729904082847,16.928993828362692,1902.6551529516234,1445.6761904761906,1875.003825780092,1902.6551529516234,1445.6761904761906,1875.003825780092,78.0,78.0,78.0,365
OKC,50852.00000000013,25427.00000000005,25425.000000000146,5824424.999999958,2912303.999999991,2912120.9999999953,5821600.999999956,2910891.999999991,2910708.9999999963,2823.999999999999,1411.9999999999995,1411.9999999999995,14.872122126239773,10.586250350956233,10.526054877350369,1871.1591232506294,1264.8645141133375,1302.0564464754507,1871.1591232506294,1264.8645141133375,1302.0564464754507,0.0,0.0,0.0,365
